ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463646,1,1,45,0,0,1.0,0,4.0,5,2
462810,1,1,36,0,4,8.0,1,4.0,5,3
463999,0,0,33,0,2,1.0,2,3.0,5,3
461785,0,1,87,1,0,1.0,0,2.0,5,3
461238,0,1,52,1,0,3.0,2,1.0,5,1
464200,0,0,32,0,5,1.0,2,3.0,5,4
465819,0,0,42,1,2,1.0,2,7.0,3,1
462018,1,0,22,0,5,8.0,2,5.0,1,4
459275,0,0,18,0,1,2.0,2,4.0,5,4
461498,0,0,26,0,1,1.0,2,4.0,1,4
461894,0,1,66,1,0,0.0,0,2.0,5,3
461176,0,1,66,0,2,6.0,0,4.0,4,2
460759,1,1,69,0,7,1.0,2,2.0,0,2
463928,1,1,55,1,0,1.0,2,2.0,5,1
465753,0,1,49,1,0,6.0,2,2.0,5,3
467354,1,1,61,1,1,3.0,2,2.0,5,1
467326,0,0,47,1,0,0.0,2,1.0,0,3
461331,1,1,59,1,4,0.0,1,5.0,5,3
462744,1,1,38,1,0,3.0,0,4.0,5,2
461436,1,1,55,1,0,8.0,0,2.0,1,3
463057,0,0,25,0,6,1.0,2,1.0,1,4
467609,1,0,36,0,0,2.0,2,4.0,5,1
466451,1,1,41,1,3,0.0,2,1.0,5,1
463680,0,0,39,0,2,1.0,2,3.0,2,1
463589,0,0,20,0,5,1.0,2,3.0,5,4
460459,0,0,33,0,2,0.0,2,5.0,2,4
459128,0,1,78,0,7,0.0,1,3.0,5,2
464957,0,1,87,0,7,0.0,2,1.0,3,1
464835,1,0,19,0,5,1.0,2,6.0,3,4
466210,0,1,60,1,0,1.0,1,4.0,5,3
462351,1,1,77,0,7,1.0,1,2.0,5,3
460015,0,1,43,0,3,5.0,2,1.0,2,4
463355,0,1,51,1,0,6.0,0,3.0,5,3
465354,1,0,18,0,1,0.0,2,5.0,1,3
464373,0,0,46,1,0,0.0,2,2.0,5,2
459611,0,0,20,0,5,1.0,2,5.0,5,4
466487,0,0,27,1,5,0.0,2,5.0,3,1
462166,1,1,26,1,0,0.0,2,2.0,0,3
461056,0,1,57,1,0,0.0,1,3.0,2,3
461488,1,1,53,1,0,6.0,0,2.0,5,3
465745,1,1,38,1,0,2.0,2,2.0,5,3
464415,1,1,41,0,1,1.0,2,3.0,5,1
462727,0,1,81,0,7,0.0,1,2.0,5,1
463268,0,1,38,0,2,0.0,2,3.0,3,1
462085,0,0,30,1,5,0.0,2,1.0,5,4
465226,1,1,37,0,3,2.0,2,3.0,5,1
461465,1,1,28,1,0,9.0,0,2.0,5,1
461409,1,1,43,0,0,1.0,1,3.0,5,2
467791,1,0,21,0,1,0.0,2,5.0,6,4
463761,1,1,33,1,0,1.0,0,3.0,5,1
466098,1,1,78,1,7,1.0,1,2.0,5,1
465783,1,0,23,0,5,1.0,2,5.0,2,4
467796,0,0,27,0,5,9.0,2,2.0,5,1
464859,0,1,45,1,0,1.0,0,3.0,5,2
467386,1,0,31,0,1,0.0,2,1.0,5,4
461984,1,1,42,1,0,2.0,0,2.0,5,3
467205,0,0,37,1,5,1.0,2,3.0,5,3
464525,1,0,33,1,3,9.0,2,2.0,5,4
467103,1,0,32,1,5,1.0,2,3.0,5,1
461067,1,0,21,0,5,1.0,2,3.0,2,4
462569,0,0,32,0,1,7.0,2,4.0,2,4
462069,1,1,36,1,0,0.0,0,2.0,5,2
465614,1,1,43,1,0,9.0,2,2.0,5,3
460252,1,1,41,1,0,0.0,2,2.0,5,1
466603,1,1,41,1,2,1.0,0,2.0,5,3
462884,0,1,55,0,0,1.0,2,2.0,2,2
462418,1,1,61,0,2,9.0,0,4.0,5,3
465699,0,0,38,0,0,13.0,2,2.0,3,4
466488,1,1,62,1,3,0.0,0,6.0,5,3
462783,0,0,33,0,8,0.0,2,4.0,2,4
467063,1,1,53,1,3,1.0,0,2.0,5,2
461919,1,0,38,1,1,0.0,2,3.0,5,1
461844,1,1,51,0,0,2.0,0,4.0,6,3
464981,1,1,45,1,0,0.0,0,4.0,5,3
466034,0,1,71,0,2,2.0,2,1.0,5,2
461078,0,0,26,0,6,0.0,2,6.0,2,1
465664,0,1,84,1,7,1.0,2,1.0,5,1
467037,1,1,56,0,7,0.0,1,2.0,5,3
465474,1,0,27,0,8,8.0,2,4.0,3,4
459158,1,0,36,0,2,3.0,2,3.0,5,4
461545,0,1,70,1,0,1.0,2,3.0,6,2
464397,0,1,40,1,2,0.0,0,2.0,5,3
464003,1,0,22,0,5,0.0,2,4.0,1,4
466221,1,1,48,1,0,4.0,2,1.0,5,2
465172,0,1,41,1,0,9.0,0,2.0,5,3
460621,1,1,77,1,7,0.0,2,2.0,2,3
467702,1,1,72,1,0,6.0,2,1.0,5,4
461036,0,0,21,0,5,1.0,2,3.0,2,4
460376,0,0,29,1,5,3.0,2,4.0,1,3
462595,0,0,29,1,0,7.0,2,7.0,3,4
461195,1,0,18,0,5,0.0,2,2.0,3,4
466353,0,1,38,1,2,0.0,0,2.0,5,2
466464,0,1,48,1,6,3.0,0,2.0,2,2
466287,0,1,48,1,1,1.0,0,2.0,1,1
462035,0,0,37,1,0,3.0,2,1.0,5,3
463082,1,0,32,1,5,9.0,2,5.0,5,4
463600,1,0,33,0,5,3.0,2,5.0,1,2
465812,1,1,47,0,0,0.0,0,5.0,3,1
465048,1,1,63,1,0,1.0,0,3.0,3,3
460025,0,0,26,1,5,5.0,2,2.0,5,4
466764,1,1,65,1,7,11.0,1,2.0,5,3
462125,1,1,22,0,5,1.0,0,4.0,6,4
459551,0,1,42,0,2,4.0,2,1.0,5,2
467152,1,1,43,0,0,8.0,2,1.0,5,1
466420,1,0,27,1,0,5.0,2,4.0,2,2
460051,1,0,42,1,0,7.0,2,1.0,5,1
463144,1,1,45,1,4,1.0,1,3.0,5,3
465438,1,0,33,1,1,9.0,2,6.0,3,4
460438,1,1,58,0,4,0.0,1,4.0,2,2
459032,1,0,21,0,1,0.0,2,3.0,5,1
461199,0,0,85,1,6,4.0,2,1.0,5,4
462061,1,0,41,0,1,1.0,2,3.0,5,2
466119,0,1,57,0,2,0.0,2,1.0,2,2
460952,1,1,38,0,1,0.0,0,5.0,5,1
459024,1,1,50,1,0,0.0,0,5.0,5,3
464010,1,0,33,0,5,1.0,2,4.0,5,3
459189,1,0,26,0,5,1.0,2,6.0,5,3
466972,1,1,25,1,0,12.0,2,2.0,5,1
467072,1,1,63,0,4,1.0,1,3.0,5,3
460437,0,0,26,1,0,9.0,2,1.0,5,1
463830,0,0,30,1,2,3.0,2,3.0,5,4
463475,0,1,36,1,1,0.0,2,1.0,5,2
462237,0,0,22,0,5,1.0,2,9.0,3,4
460184,1,0,27,0,1,9.0,2,4.0,5,4
461287,1,1,42,1,4,1.0,1,5.0,5,2
462039,1,0,21,0,5,1.0,2,2.0,1,4
467482,1,1,38,1,4,0.0,1,3.0,5,3
459081,1,1,63,1,0,0.0,0,4.0,5,3
460711,0,0,25,1,2,8.0,2,3.0,5,4
462984,0,1,69,1,0,1.0,1,2.0,5,2
459447,1,1,53,1,0,9.0,2,1.0,5,2
466008,1,1,36,1,0,1.0,2,2.0,5,3
467567,1,0,27,1,5,1.0,2,5.0,5,4
462836,1,0,19,0,5,1.0,2,3.0,5,4
459580,0,0,51,1,7,6.0,2,1.0,5,2
460160,1,0,43,1,3,5.0,2,1.0,2,4
460808,1,0,42,1,0,1.0,2,1.0,5,2
467199,1,0,37,1,0,7.0,2,2.0,5,1
466939,1,1,66,0,7,0.0,1,2.0,5,2
461796,1,1,39,1,0,1.0,0,2.0,0,1
464686,0,0,21,0,3,5.0,2,5.0,3,4
460843,1,0,21,0,5,1.0,2,4.0,5,4
460370,0,1,28,1,4,8.0,1,2.0,5,3
465059,1,1,56,1,0,0.0,0,4.0,5,3
465925,1,0,26,1,5,1.0,2,1.0,5,4
464828,1,0,18,0,5,8.0,2,6.0,3,4
462230,1,0,23,0,5,1.0,2,8.0,3,4
466154,0,1,45,1,0,1.0,0,5.0,2,2
462197,0,1,65,0,2,1.0,0,3.0,3,1
461692,0,1,87,0,0,0.0,2,1.0,5,1
462019,0,1,56,1,0,5.0,0,4.0,5,3
460763,1,0,47,1,0,1.0,2,2.0,5,2
465740,0,0,68,1,1,1.0,2,1.0,5,1
460865,1,0,18,0,5,1.0,2,3.0,3,4
459991,1,1,40,1,0,6.0,2,1.0,5,1
463564,0,1,41,1,1,0.0,2,1.0,5,2
463749,1,0,23,0,5,1.0,2,4.0,5,4
464037,1,0,35,1,0,9.0,2,1.0,5,2
459180,1,1,66,1,4,1.0,1,2.0,5,3
460901,1,0,22,0,1,8.0,2,3.0,5,4
465312,1,0,23,0,5,0.0,2,4.0,5,4
466585,1,0,18,0,8,1.0,2,4.0,0,4
460444,1,1,60,0,0,0.0,2,1.0,5,2
462209,0,1,40,0,0,0.0,2,1.0,3,4
464132,1,0,28,0,3,1.0,2,2.0,5,4
467601,1,1,42,0,0,6.0,2,2.0,5,2
464458,1,0,46,1,0,1.0,2,2.0,5,2
466346,0,0,23,0,5,9.0,2,4.0,3,4
465471,1,1,43,1,0,0.0,2,1.0,5,2
460179,0,0,20,0,3,0.0,2,6.0,1,2
459801,0,0,27,1,2,4.0,2,2.0,5,4
461719,1,1,82,1,7,0.0,2,1.0,5,4
460831,1,0,21,0,5,0.0,2,4.0,5,4
464974,1,1,60,0,0,0.0,0,2.0,3,2
465344,0,1,71,1,7,0.0,1,2.0,5,3
460398,0,0,39,1,3,7.0,2,1.0,5,1
459725,0,1,35,1,0,1.0,2,2.0,5,2
466580,1,0,19,0,5,1.0,2,4.0,6,4
464207,1,0,53,1,0,0.0,2,1.0,5,1
461281,1,0,23,0,5,4.0,2,9.0,1,4
463360,0,1,50,1,0,4.0,2,1.0,5,2
461622,1,1,35,1,4,4.0,1,4.0,5,3
462911,1,1,32,1,1,11.0,0,2.0,5,1
463963,0,1,33,0,2,5.0,1,3.0,5,4
467297,0,1,53,1,0,1.0,0,3.0,5,3
461744,1,1,47,1,0,0.0,0,4.0,5,2
464696,0,0,37,1,2,0.0,2,1.0,3,1
460929,1,1,50,1,0,0.0,0,4.0,5,3
462840,0,0,23,0,5,9.0,2,3.0,5,4
460251,0,0,30,1,3,9.0,2,1.0,5,4
465476,0,0,28,0,5,3.0,2,2.0,5,1
461534,1,1,39,1,0,1.0,2,1.0,5,2
465097,1,1,81,0,7,1.0,1,2.0,5,1
464391,0,1,65,0,2,0.0,0,2.0,5,2
460833,1,1,30,1,5,0.0,2,2.0,5,1
464425,1,0,40,1,0,8.0,2,1.0,5,2
462231,1,0,28,1,0,4.0,2,6.0,3,2
464688,1,1,28,1,1,0.0,2,9.0,3,4
466141,0,1,60,1,6,1.0,2,4.0,5,3
464435,1,1,48,1,3,1.0,2,3.0,5,1
467824,1,1,70,1,7,3.0,2,1.0,5,4
459670,0,1,39,1,3,7.0,0,2.0,5,2
462515,1,1,42,0,1,5.0,0,5.0,5,2
461604,1,1,38,0,3,1.0,0,2.0,5,2
462472,1,0,35,1,0,0.0,2,1.0,5,3
465149,1,1,43,1,3,1.0,0,3.0,5,2
459673,0,1,83,1,7,1.0,2,1.0,5,2
465507,1,1,43,1,0,8.0,2,1.0,5,2
467393,0,1,46,1,0,0.0,0,4.0,5,3
460713,1,1,50,1,1,0.0,0,3.0,5,2
465366,0,0,38,1,0,8.0,2,1.0,5,2
465073,1,1,69,0,4,1.0,1,2.0,5,3
464626,0,1,38,1,0,1.0,0,2.0,5,3
465450,0,0,26,1,5,0.0,2,3.0,5,4
461157,1,0,37,0,5,0.0,2,5.0,2,1
465032,1,1,72,1,4,0.0,1,2.0,5,3
460965,1,1,52,1,0,1.0,0,4.0,5,2
466166,1,1,85,1,7,1.0,1,2.0,3,1
460131,0,0,29,1,5,6.0,2,3.0,5,4
465577,1,0,26,0,5,0.0,2,4.0,2,3
463334,0,0,33,1,1,0.0,2,6.0,3,3
462100,0,0,40,1,5,0.0,2,1.0,1,4
467734,1,1,79,1,7,2.0,1,2.0,5,2
465932,1,0,35,0,0,1.0,2,1.0,6,1
460377,0,1,68,1,7,0.0,2,1.0,5,3
466288,1,1,36,1,0,7.0,0,5.0,1,2
459161,1,1,51,1,4,3.0,1,5.0,5,3
466959,1,1,25,1,0,8.0,2,4.0,5,4
463747,0,1,35,1,0,0.0,0,2.0,5,3
460259,1,0,21,0,5,1.0,2,4.0,1,4
464494,0,1,55,1,0,1.0,0,4.0,2,3
466722,1,1,35,0,4,1.0,1,3.0,5,3
460561,0,0,39,0,2,6.0,2,1.0,2,3
461522,1,1,83,0,4,1.0,1,2.0,5,4
459039,1,1,45,1,0,1.0,0,2.0,5,3
459452,1,1,40,1,0,9.0,2,2.0,5,3
461713,0,0,27,1,0,1.0,2,5.0,5,3
461567,1,1,51,0,3,7.0,0,3.0,5,3
461495,1,1,35,1,0,1.0,0,3.0,5,2
461781,1,1,57,1,0,0.0,2,2.0,5,3
462126,1,1,20,0,5,1.0,0,4.0,6,4
461247,0,0,49,1,0,4.0,2,1.0,5,1
461620,1,0,52,1,3,1.0,2,2.0,5,2
463286,1,1,35,1,0,1.0,0,3.0,5,3
466553,1,1,39,1,5,1.0,2,3.0,5,4
466239,1,1,69,1,4,0.0,2,2.0,3,2
462393,0,0,26,1,3,6.0,2,2.0,5,4
465502,1,1,36,1,0,8.0,2,4.0,3,4
459337,0,1,25,1,2,6.0,0,2.0,5,1
466934,0,1,60,1,0,0.0,2,1.0,5,2
467965,0,0,37,1,5,1.0,2,2.0,5,1
465840,0,0,42,0,0,0.0,2,1.0,4,4
465689,1,0,22,0,5,9.0,2,4.0,2,4
462982,1,1,41,0,1,2.0,0,4.0,5,1
464262,1,1,75,0,4,0.0,2,1.0,5,4
461687,0,1,77,1,0,0.0,1,2.0,5,2
464499,1,1,43,1,4,1.0,1,4.0,5,2
467778,0,0,31,1,5,8.0,2,4.0,5,3
466280,1,0,33,0,1,1.0,2,2.0,2,2
463523,1,1,60,1,4,1.0,1,4.0,5,2
462937,0,1,61,1,0,1.0,2,2.0,5,3
460649,0,0,29,0,6,8.0,2,1.0,3,4
460911,1,0,25,1,5,1.0,2,4.0,5,4
462269,1,1,83,1,0,2.0,1,2.0,5,1
459279,0,0,38,1,0,7.0,2,1.0,5,3
461566,1,0,28,1,0,0.0,2,4.0,6,3
462324,1,1,65,1,3,0.0,1,2.0,5,1
463253,0,1,61,1,1,0.0,0,4.0,6,2
464667,0,1,51,0,2,4.0,2,2.0,3,4
462606,1,1,36,0,4,2.0,1,3.0,3,4
466961,0,1,55,1,0,2.0,0,2.0,5,3
459585,0,1,46,1,0,0.0,0,4.0,5,1
459304,0,1,43,1,0,8.0,0,2.0,5,2
462523,1,1,57,0,1,4.0,2,3.0,3,2
464805,1,1,35,0,1,0.0,2,1.0,3,1
465036,1,1,65,1,0,0.0,0,2.0,5,3
467953,0,1,37,1,0,0.0,2,3.0,5,1
464381,1,1,35,1,0,4.0,0,2.0,5,1
466115,1,1,37,0,4,1.0,2,2.0,5,1
467606,1,1,38,1,4,0.0,0,3.0,5,2
466340,1,0,19,0,5,1.0,2,3.0,3,4
459916,1,0,36,1,0,0.0,2,1.0,2,2
462341,1,1,61,1,0,2.0,0,2.0,5,3
467613,1,1,53,0,0,1.0,0,6.0,5,1
462706,1,1,45,1,0,0.0,2,1.0,5,3
466393,0,1,42,0,3,1.0,2,6.0,2,2
461296,0,1,83,1,7,0.0,1,2.0,5,3
463987,0,0,36,1,0,0.0,2,1.0,5,2
463073,1,1,42,1,0,1.0,0,3.0,5,3
466539,0,1,80,0,7,1.0,1,2.0,5,3
463311,0,0,18,0,5,0.0,2,5.0,2,4
461960,1,1,57,1,3,0.0,2,2.0,5,1
461848,1,0,36,0,8,0.0,2,2.0,5,4
461963,0,0,43,1,0,8.0,2,1.0,5,1
465477,1,0,31,0,5,1.0,2,3.0,1,2
466472,1,0,38,1,1,4.0,2,1.0,1,2
467727,1,1,45,1,0,7.0,1,4.0,2,1
459341,1,1,72,1,7,0.0,1,2.0,5,3
466486,0,1,43,1,1,9.0,2,2.0,3,1
460284,0,0,29,1,3,8.0,2,2.0,5,1
463704,1,0,45,1,0,1.0,2,2.0,5,1
467061,0,0,29,1,6,13.0,2,1.0,5,1
464545,1,0,43,1,0,7.0,2,3.0,5,1
464239,0,1,42,0,0,0.0,0,3.0,5,1
464996,1,1,47,0,3,9.0,0,6.0,5,3
461339,1,0,26,1,5,1.0,2,3.0,5,2
461581,0,1,60,1,7,1.0,1,3.0,5,3
460623,1,1,41,1,4,5.0,2,2.0,0,1
467407,1,0,27,1,0,7.0,2,3.0,5,4
460055,0,0,46,1,0,8.0,2,1.0,5,3
467032,0,0,25,1,0,2.0,2,2.0,5,1
467225,0,0,22,0,5,1.0,2,3.0,5,4
466509,1,1,56,0,4,1.0,0,3.0,5,2
463087,0,1,35,1,6,9.0,0,2.0,3,2
459535,1,1,50,1,0,8.0,0,2.0,5,3
463636,1,0,33,0,1,1.0,2,6.0,3,1
466717,0,1,69,0,3,1.0,2,2.0,2,2
466731,0,1,38,1,2,4.0,2,2.0,3,1
466201,1,1,42,1,1,1.0,0,5.0,3,3
467729,1,1,61,1,3,3.0,0,6.0,5,2
460234,0,0,20,0,5,4.0,2,6.0,1,4
464342,0,1,46,1,2,1.0,0,2.0,5,3
460915,1,1,40,0,3,5.0,2,4.0,2,4
466002,1,1,51,1,1,1.0,1,2.0,2,3
459641,0,1,58,1,0,4.0,0,5.0,5,3
463995,0,0,33,1,5,1.0,2,5.0,5,3
463903,1,0,26,0,3,0.0,2,2.0,5,1
466378,1,1,58,0,4,4.0,1,3.0,5,3
459270,1,1,65,1,6,0.0,1,2.0,5,1
461257,1,1,41,1,2,1.0,0,2.0,3,3
461667,1,1,42,1,1,0.0,0,2.0,5,3
465214,1,1,25,0,2,14.0,2,1.0,5,4
461212,0,0,30,0,6,10.0,2,6.0,5,4
461697,1,1,79,0,7,1.0,2,1.0,5,4
459913,0,1,51,0,5,0.0,1,3.0,3,4
461288,1,0,26,1,1,1.0,2,4.0,5,3
465669,0,1,37,0,3,2.0,0,4.0,3,1
460934,0,0,25,0,1,0.0,2,2.0,5,4
466785,1,0,41,1,8,0.0,2,2.0,5,4
465034,0,1,83,1,4,1.0,1,3.0,5,1
463947,1,1,35,1,3,0.0,0,3.0,5,3
465785,1,0,21,0,5,3.0,2,7.0,3,4
462856,0,0,28,1,2,0.0,2,3.0,5,4
459898,1,1,45,1,0,0.0,0,2.0,5,3
463790,1,1,51,0,4,0.0,2,4.0,3,2
465487,1,0,25,1,3,1.0,2,3.0,5,1
465147,1,0,29,1,5,2.0,2,3.0,5,3
463405,1,1,45,0,8,1.0,2,2.0,2,4
464771,0,1,47,0,2,8.0,0,5.0,3,2
459152,0,0,40,1,0,8.0,2,2.0,5,2
464605,0,1,65,1,7,1.0,2,1.0,5,1
466481,1,0,40,1,0,2.0,2,1.0,2,2
462097,1,1,42,1,1,8.0,0,2.0,1,2
460636,1,1,45,1,0,2.0,0,3.0,2,4
463174,0,1,58,1,2,1.0,2,1.0,2,1
463239,0,0,30,0,1,1.0,2,3.0,1,4
460081,1,1,35,1,0,10.0,1,2.0,5,2
466891,0,1,53,0,6,9.0,2,1.0,5,1
463519,0,1,58,1,0,0.0,0,2.0,5,3
467632,0,1,88,1,0,1.0,1,2.0,5,3
465339,0,0,27,0,8,0.0,2,3.0,1,3
467611,1,0,39,1,0,9.0,2,1.0,5,1
465481,0,0,28,0,0,1.0,2,4.0,3,2
459095,1,1,35,0,3,9.0,2,3.0,0,1
464896,1,1,76,0,4,1.0,1,2.0,3,1
460414,0,0,33,1,5,0.0,2,1.0,5,4
461420,0,1,59,1,1,5.0,2,2.0,5,1
463375,0,1,45,1,1,0.0,2,1.0,3,2
463796,0,0,33,0,2,1.0,2,3.0,5,4
459236,0,1,86,0,7,0.0,1,2.0,5,2
466576,0,0,20,0,5,0.0,2,4.0,5,4
462012,0,0,25,0,5,0.0,2,8.0,6,2
462533,0,0,33,1,3,0.0,2,3.0,5,1
460171,0,1,62,1,0,0.0,1,2.0,5,3
466385,0,1,55,1,0,4.0,0,4.0,6,3
465418,1,0,39,1,0,0.0,2,1.0,0,1
464411,1,0,30,1,5,3.0,2,6.0,6,4
463254,0,1,37,0,4,0.0,1,2.0,0,1
461456,0,0,40,0,8,0.0,2,1.0,5,1
461557,1,0,38,1,0,6.0,2,4.0,1,1
462946,1,1,52,0,0,1.0,2,2.0,5,1
463616,0,1,48,0,2,1.0,0,5.0,2,2
462593,0,1,60,0,2,1.0,0,5.0,3,2
464693,0,0,36,1,2,9.0,2,1.0,3,1
459618,1,1,59,1,1,0.0,0,2.0,3,3
466494,1,1,71,0,3,0.0,0,3.0,5,1
462432,1,1,37,1,4,1.0,0,2.0,5,2
464268,0,0,51,1,0,0.0,2,1.0,5,1
461305,1,0,22,0,5,1.0,2,3.0,5,4
462006,1,1,28,1,0,1.0,0,2.0,5,2
463917,0,0,22,0,5,1.0,2,8.0,3,4
463979,0,1,48,1,6,1.0,1,2.0,1,3
465780,0,0,23,0,5,1.0,2,4.0,5,4
464795,0,0,31,0,2,1.0,2,8.0,3,1
467596,1,1,37,0,0,1.0,2,5.0,2,3
459250,1,1,50,1,1,1.0,0,4.0,5,3
460468,0,0,50,1,4,1.0,2,1.0,5,1
466131,0,0,43,1,0,1.0,2,1.0,5,4
461311,1,0,20,0,8,0.0,2,4.0,5,3
464067,0,0,28,1,3,0.0,2,4.0,1,2
462299,0,0,33,0,5,7.0,2,6.0,5,3
466165,0,0,49,1,0,0.0,2,1.0,1,2
460237,0,0,40,1,5,9.0,2,1.0,3,4
459087,0,0,21,0,1,0.0,2,3.0,5,3
464971,0,1,36,0,2,1.0,2,5.0,3,1
460472,1,1,49,0,1,1.0,0,3.0,3,1
461145,0,1,36,1,3,0.0,2,2.0,2,1
465960,0,0,32,1,8,8.0,2,1.0,5,4
462561,0,1,48,1,0,4.0,0,2.0,5,3
466015,1,1,69,0,3,3.0,2,8.0,5,1
463196,0,1,67,1,2,1.0,2,1.0,5,1
463598,0,1,32,0,2,3.0,2,2.0,5,3
461988,1,1,36,0,2,0.0,0,2.0,5,2
461635,1,1,43,1,4,6.0,1,3.0,5,3
464687,1,1,36,1,0,9.0,0,5.0,3,4
459685,1,1,36,1,0,0.0,0,2.0,6,3
466617,0,0,23,0,5,4.0,2,3.0,5,4
465973,0,1,50,1,0,8.0,0,2.0,5,2
459312,1,0,22,0,5,1.0,2,4.0,3,4
467863,0,1,35,1,1,0.0,0,3.0,5,3
461659,0,1,52,1,0,0.0,0,2.0,5,3
466272,0,1,68,1,7,0.0,0,3.0,5,3
459292,1,0,46,1,0,1.0,2,2.0,5,3
463710,1,0,49,1,3,0.0,2,1.0,1,2
463856,1,1,37,1,0,0.0,0,2.0,3,3
467545,1,1,53,1,0,9.0,0,2.0,5,2
466027,0,1,70,0,2,7.0,2,1.0,2,2
460409,0,0,43,1,0,8.0,2,4.0,5,4
465342,1,1,83,1,4,0.0,1,2.0,5,1
460249,0,0,25,1,3,9.0,2,2.0,5,1
464231,1,1,45,1,0,0.0,0,4.0,5,3
461676,0,0,29,1,2,1.0,2,1.0,5,1
467597,0,1,65,1,7,0.0,2,1.0,5,1
459256,0,1,46,1,0,0.0,1,4.0,5,2
459962,1,1,59,1,0,8.0,2,1.0,5,2
463546,0,0,30,1,5,0.0,2,2.0,5,3
464197,1,1,29,0,5,5.0,2,2.0,5,4
465146,1,1,58,1,0,9.0,2,1.0,5,2
462412,1,1,71,0,0,1.0,2,5.0,5,3
464279,1,1,53,0,4,1.0,2,5.0,5,1
463381,1,1,36,1,1,8.0,0,4.0,2,3
464230,1,0,33,0,2,0.0,2,4.0,0,4
465394,1,0,32,1,2,0.0,2,3.0,3,2
461105,0,0,49,1,3,0.0,2,1.0,2,4
464328,1,1,84,0,7,1.0,1,2.0,5,2
462797,1,1,30,1,5,0.0,2,4.0,5,1
461008,1,0,26,0,5,1.0,2,4.0,2,1
461412,0,1,41,1,0,5.0,1,3.0,4,2
462283,1,0,25,0,5,4.0,2,5.0,5,4
467683,1,1,26,1,5,9.0,1,3.0,1,4
463727,0,0,27,0,1,0.0,2,5.0,2,1
459497,0,1,80,1,7,0.0,2,1.0,5,3
464407,0,1,50,1,5,1.0,2,3.0,5,4
465116,0,1,66,1,0,0.0,2,2.0,5,3
462957,1,1,58,0,4,1.0,1,5.0,5,2
465292,0,0,42,1,1,0.0,2,3.0,5,2
464359,0,0,37,1,0,0.0,2,3.0,5,2
461838,1,1,49,1,0,0.0,2,1.0,5,3
464624,1,0,39,1,3,3.0,2,2.0,0,1
466705,1,1,69,0,7,0.0,2,3.0,5,3
459849,0,1,50,1,0,1.0,1,5.0,5,3
463273,1,1,37,1,3,8.0,0,2.0,2,2
461551,1,1,61,0,3,1.0,2,2.0,5,1
464129,1,1,52,1,4,1.0,1,4.0,0,3
464031,0,0,23,0,5,1.0,2,4.0,5,4
460791,0,0,27,1,2,9.0,2,7.0,2,3
464348,1,0,43,1,0,1.0,2,2.0,5,1
460904,0,0,35,0,3,1.0,2,1.0,5,2
466484,0,1,52,0,4,1.0,2,1.0,2,1
461674,1,1,48,1,4,0.0,1,4.0,5,3
464297,1,0,26,0,0,8.0,2,5.0,4,1
462322,0,0,49,1,0,1.0,2,2.0,1,3
459974,1,0,37,1,3,0.0,2,1.0,5,1
461003,1,0,30,0,4,13.0,2,4.0,2,4
464939,1,0,43,0,3,0.0,2,1.0,3,4
461905,0,0,42,1,0,0.0,2,3.0,5,3
466952,1,1,60,1,0,0.0,0,2.0,5,3
460484,0,0,23,0,5,4.0,2,7.0,2,4
462346,1,1,81,1,7,9.0,2,1.0,5,2
465441,0,1,45,1,2,2.0,2,1.0,3,1
461689,1,0,33,1,0,1.0,2,2.0,5,3
464846,1,0,25,0,3,8.0,2,2.0,3,4
462254,1,1,38,0,4,1.0,0,5.0,1,2
462708,1,1,25,1,4,8.0,1,2.0,5,1
467806,1,1,62,1,0,1.0,1,2.0,5,2
461173,1,1,45,1,0,1.0,2,4.0,2,2
465912,0,0,63,1,0,1.0,2,2.0,5,2
461341,0,1,39,1,0,0.0,1,2.0,5,1
465135,0,0,25,0,2,1.0,2,1.0,5,2
461654,0,0,67,1,0,0.0,2,1.0,6,2
459147,1,1,81,1,3,1.0,2,1.0,5,4
464611,1,0,31,1,0,1.0,2,4.0,6,3
460356,1,0,22,0,5,1.0,2,4.0,5,4
461591,0,0,33,0,2,1.0,2,2.0,3,2
466505,0,1,42,0,0,8.0,1,5.0,5,2
464717,1,1,25,0,4,4.0,1,8.0,3,4
464620,0,1,41,1,0,1.0,1,2.0,5,2
462333,0,1,40,1,0,1.0,2,1.0,5,4
463910,0,1,50,1,0,0.0,0,2.0,5,3
459262,0,0,31,0,3,9.0,2,4.0,5,3
467808,0,1,63,1,0,0.0,0,2.0,5,3
460992,1,1,57,0,4,0.0,1,4.0,5,1
459950,0,0,40,1,0,0.0,2,1.0,5,1
467461,0,1,45,1,0,8.0,1,3.0,5,2
464177,1,0,25,1,5,1.0,2,3.0,5,4
463918,0,0,22,0,5,0.0,2,4.0,3,4
464326,0,0,38,1,0,1.0,2,3.0,5,1
465612,1,1,37,1,0,9.0,0,2.0,5,3
463872,1,1,78,0,7,1.0,1,2.0,1,1
466883,0,1,37,1,0,2.0,0,2.0,5,2
467477,1,1,43,1,5,5.0,0,2.0,5,4
461307,1,0,23,0,5,1.0,2,4.0,5,4
463509,1,0,43,0,0,0.0,2,1.0,2,4
461470,1,1,43,1,0,2.0,0,2.0,5,3
466138,1,1,71,0,7,3.0,1,2.0,5,4
460034,0,1,38,1,0,8.0,2,1.0,5,4
